entity,appearances,gender,filename,order,title,year,division,livre,series,volume,tome,no
Gustave d'Aiglemont,9,M,lacomediehumaine_lafemmedetrenteans.txt,19,La Femme de trente ans,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,1
Helene,104,W,lacomediehumaine_lafemmedetrenteans.txt,19,La Femme de trente ans,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,1
Julie d'Aiglemont,116,W,lacomediehumaine_lafemmedetrenteans.txt,19,La Femme de trente ans,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,1
Juliette,5,W,lacomediehumaine_lafemmedetrenteans.txt,19,La Femme de trente ans,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,1
la comtesse de Listomere-Landon,8,W,lacomediehumaine_lafemmedetrenteans.txt,19,La Femme de trente ans,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,1
le capitaine Gomez,10,M,lacomediehumaine_lafemmedetrenteans.txt,19,La Femme de trente ans,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,1
lord Grenville,35,M,lacomediehumaine_lafemmedetrenteans.txt,19,La Femme de trente ans,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,1
Louisa,14,W,lacomediehumaine_lafemmedetrenteans.txt,19,La Femme de trente ans,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,1
madame de S erizy,11,W,lacomediehumaine_lafemmedetrenteans.txt,19,La Femme de trente ans,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,1
madame de Wimphen,14,W,lacomediehumaine_lafemmedetrenteans.txt,19,La Femme de trente ans,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,1
Moina,56,W,lacomediehumaine_lafemmedetrenteans.txt,19,La Femme de trente ans,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,1
Pauline,9,W,lacomediehumaine_lafemmedetrenteans.txt,19,La Femme de trente ans,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,1
Victor d'Aiglemont,47,M,lacomediehumaine_lafemmedetrenteans.txt,19,La Femme de trente ans,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,1
Charles de Vandenesse,9,M,lacomediehumaine_lecontratdemariage.txt,20,Le Contrat de mariage,1835,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,2
Felix de Vandenesse,9,M,lacomediehumaine_lecontratdemariage.txt,20,Le Contrat de mariage,1835,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,2
Henri de Marsay,32,M,lacomediehumaine_lecontratdemariage.txt,20,Le Contrat de mariage,1835,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,2
la baronne de Maulincour,5,W,lacomediehumaine_lecontratdemariage.txt,20,Le Contrat de mariage,1835,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,2
le marquis de Gyas,6,M,lacomediehumaine_lecontratdemariage.txt,20,Le Contrat de mariage,1835,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,2
madame de Gyas,NA,W,lacomediehumaine_lecontratdemariage.txt,20,Le Contrat de mariage,1835,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,2
monsieur Mathias,93,M,lacomediehumaine_lecontratdemariage.txt,20,Le Contrat de mariage,1835,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,2
Natalie de Manerville,178,W,lacomediehumaine_lecontratdemariage.txt,20,Le Contrat de mariage,1835,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,2
Nestor,7,M,lacomediehumaine_lecontratdemariage.txt,20,Le Contrat de mariage,1835,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,2
Paul de Manerville,284,M,lacomediehumaine_lecontratdemariage.txt,20,Le Contrat de mariage,1835,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,2
Solonet,92,M,lacomediehumaine_lecontratdemariage.txt,20,Le Contrat de mariage,1835,I. Etudes de moeurs,I. Scenes de la vie privee,,3,3,2
Beatrix de Rochefide,246,W,lacomediehumaine_beatrix.txt,21,Beatrix,1839,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,3,3,3
Bourbons,6,?,lacomediehumaine_beatrix.txt,21,Beatrix,1839,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,3,3,3
Charlotte de Kergarouet,58,W,lacomediehumaine_beatrix.txt,21,Beatrix,1839,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,3,3,3
Claude Vignon,65,M,lacomediehumaine_beatrix.txt,21,Beatrix,1839,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,3,3,3
du Guaisnic,19,M,lacomediehumaine_beatrix.txt,21,Beatrix,1839,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,3,3,3
Felicite des Touches,309,W,lacomediehumaine_beatrix.txt,21,Beatrix,1839,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,3,3,3
Fanny O'Brien,30,W,lacomediehumaine_beatrix.txt,21,Beatrix,1839,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,3,3,3
Gasselin,54,M,lacomediehumaine_beatrix.txt,21,Beatrix,1839,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,3,3,3
Gaudebert-Calyste-Louis,415,M,lacomediehumaine_beatrix.txt,21,Beatrix,1839,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,3,3,3
Jacquelin de Pen-Hoel,66,W,lacomediehumaine_beatrix.txt,21,Beatrix,1839,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,3,3,3
l'abbe Grimont,15,M,lacomediehumaine_beatrix.txt,21,Beatrix,1839,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,3,3,3
la comtesse de Montcornet,19,W,lacomediehumaine_beatrix.txt,21,Beatrix,1839,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,3,3,3
la duchesse de Grandlieu,NA,W,lacomediehumaine_beatrix.txt,21,Beatrix,1839,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,3,3,3
la vicomtesse de Kergarouet-Pen-Hoel,NA,W,lacomediehumaine_beatrix.txt,21,Beatrix,1839,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,3,3,3
le duc de Grandlieu,11,?,lacomediehumaine_beatrix.txt,21,Beatrix,1839,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,3,3,3
le marquis de Montauran,20,M,lacomediehumaine_beatrix.txt,21,Beatrix,1839,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,3,3,3
le vicomte de Kergarouet-Pen-Hoel,103,M,lacomediehumaine_beatrix.txt,21,Beatrix,1839,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,3,3,3
madame du Guenic,NA,W,lacomediehumaine_beatrix.txt,21,Beatrix,1839,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,3,3,3
Mariotte,31,W,lacomediehumaine_beatrix.txt,21,Beatrix,1839,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,3,3,3
monsieur de Faucombe,11,M,lacomediehumaine_beatrix.txt,21,Beatrix,1839,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,3,3,3
monsieur du Guenic,92,M,lacomediehumaine_beatrix.txt,21,Beatrix,1839,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,3,3,3
Thisbe,9,M,lacomediehumaine_beatrix.txt,21,Beatrix,1839,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,3,3,3
Zephirine,29,W,lacomediehumaine_beatrix.txt,21,Beatrix,1839,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,3,3,3
Andoche Finot,9,M,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Antoine,10,M,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Antonia,5,W,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Arthur de Rochefide,46,M,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Athenais,8,W,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Aurelie,36,W,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Beatrix de Rochefide,97,W,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Calyste,168,M,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Claude Vignon,8,M,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Clotilde-Frederique de Grandlieu,15,W,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
colonel Schiltz,5,M,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Conti,7,M,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Couture,20,M,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Dommanget,5,M,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Etienne Lousteau,5,M,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Felicite des Touches,22,W,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Fabien du Ronceret,34,M,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Gasselin,5,M,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Jean-Jacques Bixiou,7,M,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Josephine Schiltz,5,W,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
l'abbe Brossette,6,M,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
la vicomtesse de Portenduere,NA,W,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Leon de Lora,5,M,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
le comte de la Palferine,31,M,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
le Prince de la Boheme,9,M,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
madame de Grandlieu ,NA,W,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
madame Schontz,94,W,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Marquis d'Ajuda-Pinto,15,M,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Maxime de Trailles,96,M,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
monsieur de Grandlieu,24,M,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Raoul Nathan,17,M,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Sabine,108,W,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Savinien de Portenduere,8,M,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Ursule,7,W,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Zephirine,5,W,lacomediehumaine_beatrix2.txt,22,Beatrix 2,1844,I. Etudes de moeurs,I. Scenes de la vie privee,Beatrix,4,4,1
Gorenflot,8,M,lacomediehumaine_lagrandebreteche.txt,23,La Grande Breteche,1831,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,2
madame de Merret,52,W,lacomediehumaine_lagrandebreteche.txt,23,La Grande Breteche,1831,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,2
madame Lepas,6,W,lacomediehumaine_lagrandebreteche.txt,23,La Grande Breteche,1831,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,2
monsieur Regnault,8,M,lacomediehumaine_lagrandebreteche.txt,23,La Grande Breteche,1831,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,2
Rosalie,27,W,lacomediehumaine_lagrandebreteche.txt,23,La Grande Breteche,1831,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,2
Bettina Caroline,10,W,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Bettina Caroline,33,W,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Canalis,225,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Charles Mignon,85,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Conseil-d'Etat,15,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Diane de Maufrigneuse,11,W,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Duc Gaspard de Verneuil,18,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Dumay,228,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Ernest de La Briere,148,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Exupere,6,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Francoise Cochet,20,W,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Francisque Althor,9,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Georges d'Estourny,7,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Germain,21,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Gobenheim-Keller,46,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Grand-Ecuyer,40,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Helene,9,W,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Henriette Chrysale,5,W,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Jean Butscha,136,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
la duchesse de Chaulieu,36,W,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Latournelle,52,?,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
le comte de La Bastie,8,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
le duc de Rhetore,6,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Le Grand-Marechal,6,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
le marquis de Saint-Sever,9,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
le prince de Cadignan,8,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
le prince de Loudon,8,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
madame Mignon,211,W,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
mademoiselle de Herouville,95,W,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
mademoiselle Modeste,491,W,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Marie-Nathalie de Verneuil,NA,W,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Melchior,40,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
monsieur de Grandlieu,8,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Saint-Hilaire,6,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Salomon,9,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Simon Babylas,7,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Vilquin,55,?,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Wallenrod,9,?,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Wallenrod Tustall-Bartenstild,6,M,lacomediehumaine_modestemignon.txt,24,Modeste Mignon,1844,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,3
Amelie de Courteville,8,W,lacomediehumaine_honorine.txt,25,Honorine,1843,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,4
Felicite des Touches,10,W,lacomediehumaine_honorine.txt,25,Honorine,1843,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,4
Claude Vignon,4,M,lacomediehumaine_honorine.txt,25,Honorine,1843,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,4
Conseil-d'Etat,6,M,lacomediehumaine_honorine.txt,25,Honorine,1843,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,4
Consul-General,18,M,lacomediehumaine_honorine.txt,25,Honorine,1843,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,4
Felicite des Touches,9,W,lacomediehumaine_honorine.txt,25,Honorine,1843,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,4
Honorine,48,W,lacomediehumaine_honorine.txt,25,Honorine,1843,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,4
le comte de Grandville,15,M,lacomediehumaine_honorine.txt,25,Honorine,1843,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,4
le comte Octave,60,M,lacomediehumaine_honorine.txt,25,Honorine,1843,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,4
Leon de Lora,7,M,lacomediehumaine_honorine.txt,25,Honorine,1843,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,4
lord Byron,5,M,lacomediehumaine_honorine.txt,25,Honorine,1843,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,4
madame Gobain,11,W,lacomediehumaine_honorine.txt,25,Honorine,1843,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,4
Maurice,18,M,lacomediehumaine_honorine.txt,25,Honorine,1843,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,4
Ministre-d'Etat,11,M,lacomediehumaine_honorine.txt,25,Honorine,1843,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,4
monsieur de Serizy,14,M,lacomediehumaine_honorine.txt,25,Honorine,1843,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,4
Onoria Pedrotti,9,W,lacomediehumaine_honorine.txt,25,Honorine,1843,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,4
Agathe Cabriolle,32,W,lacomediehumaine_undebutdanslavie.txt,26,Un debut dans la vie,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,5
Alexandre Crottat,12,M,lacomediehumaine_undebutdanslavie.txt,26,Un debut dans la vie,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,5
Ali de Tebelen,14,M,lacomediehumaine_undebutdanslavie.txt,26,Un debut dans la vie,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,5
Beaumont,22,M,lacomediehumaine_undebutdanslavie.txt,26,Un debut dans la vie,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,5
Bichette,7,W,lacomediehumaine_undebutdanslavie.txt,26,Un debut dans la vie,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,5
Bordin,6,M,lacomediehumaine_undebutdanslavie.txt,26,Un debut dans la vie,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,5
Bourbons,5,?,lacomediehumaine_undebutdanslavie.txt,26,Un debut dans la vie,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,5
Camusot,17,M,lacomediehumaine_undebutdanslavie.txt,26,Un debut dans la vie,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,5
colonel Czerni-Georges,182,M,lacomediehumaine_undebutdanslavie.txt,26,Un debut dans la vie,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,5
Conseil-d'Etat,24,M,lacomediehumaine_undebutdanslavie.txt,26,Un debut dans la vie,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,5
Conseiller-d'Etat,23,M,lacomediehumaine_undebutdanslavie.txt,26,Un debut dans la vie,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,5
Coralie,5,W,lacomediehumaine_undebutdanslavie.txt,26,Un debut dans la vie,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,5
Derville,9,M,lacomediehumaine_undebutdanslavie.txt,26,Un debut dans la vie,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,5
Desroches,37,M,lacomediehumaine_undebutdanslavie.txt,26,Un debut dans la vie,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,5
Estelle,15,W,lacomediehumaine_undebutdanslavie.txt,26,Un debut dans la vie,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,5
Etienne,6,M,lacomediehumaine_undebutdanslavie.txt,26,Un debut dans la vie,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,5
Felix de Vandenesse,8,M,lacomediehumaine_undebutdanslavie.txt,26,Un debut dans la vie,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,5
Fanny-Beaupre,5,W,lacomediehumaine_undebutdanslavie.txt,26,Un debut dans la vie,1842,I. Etudes de moeurs,I. Scenes de la vie privee,,4,4,5
